LDEV_Read_HitF0.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:F0:00X(X175-1)","00:F0:01X(X5-1)","00:F0:02X(X391-1)","00:F0:03X(X270-1)","00:F0:1AX(X450-1)","00:F0:59X(X369-1)","00:F0:67X(X484-1)","00:F0:68X(X485-1)","00:F0:69X(X486-1)"
"37","2014/04/01 20:28",100,0,100,100,100,0,93,93,92
"38","2014/04/01 20:33",100,0,100,100,100,0,65,66,70
"39","2014/04/01 20:38",100,0,100,100,100,0,86,86,87
"40","2014/04/01 20:43",100,0,100,100,100,0,82,83,81
"41","2014/04/01 20:48",10,55,10,50,33,0,75,74,75
"42","2014/04/01 20:53",100,0,100,100,100,0,93,94,94
"43","2014/04/01 20:58",100,0,100,100,100,0,92,91,91
"44","2014/04/01 21:03",100,0,100,50,100,0,87,88,87
"45","2014/04/01 21:08",100,0,100,100,100,0,84,83,83
"46","2014/04/01 21:13",100,0,100,100,100,0,90,89,90
"47","2014/04/01 21:18",33,50,100,100,33,0,94,93,94
"48","2014/04/01 21:23",100,0,100,100,100,0,86,85,86
"49","2014/04/01 21:28",100,0,100,100,100,0,86,85,85
"50","2014/04/01 21:33",100,0,100,100,100,0,81,81,84
"51","2014/04/01 21:38",100,0,100,100,100,0,90,91,91
"52","2014/04/01 21:43",100,0,100,100,100,0,87,88,87
"53","2014/04/01 21:48",33,50,100,100,100,0,88,87,86
"54","2014/04/01 21:53",100,0,100,100,100,0,95,95,95
"55","2014/04/01 21:58",100,0,100,100,100,0,94,93,94
"56","2014/04/01 22:03",100,0,100,33,100,0,85,84,85
"57","2014/04/01 22:08",100,0,100,100,100,0,93,92,93
"58","2014/04/01 22:13",100,0,100,100,100,0,92,92,92
"59","2014/04/01 22:18",33,50,100,100,100,0,96,96,96
"60","2014/04/01 22:23",100,0,100,100,100,0,95,95,95
"61","2014/04/01 22:28",100,0,100,100,100,0,90,90,90
"62","2014/04/01 22:33",100,0,100,100,100,0,88,89,91
"63","2014/04/01 22:38",100,0,100,100,100,0,93,92,92
"64","2014/04/01 22:43",100,0,100,100,100,0,87,89,87
"65","2014/04/01 22:48",33,63,100,100,100,0,82,81,79
"66","2014/04/01 22:53",0,0,100,100,100,0,96,96,96
"67","2014/04/01 22:58",0,0,100,100,100,0,97,97,97
"68","2014/04/01 23:03",0,0,100,5,100,0,87,89,88
"69","2014/04/01 23:08",0,0,100,0,100,0,87,87,86
"70","2014/04/01 23:13",0,0,100,0,100,0,77,77,77
"71","2014/04/01 23:18",33,50,100,0,33,0,86,86,86
"72","2014/04/01 23:23",100,0,100,100,100,0,76,76,76
"73","2014/04/01 23:28",0,0,100,100,100,0,81,81,80
"74","2014/04/01 23:33",0,0,100,100,100,0,64,64,66
"75","2014/04/01 23:38",0,0,100,100,100,0,79,79,80
"76","2014/04/01 23:43",0,0,100,100,100,0,78,77,78
"77","2014/04/01 23:48",33,55,50,33,33,0,69,69,68
"78","2014/04/01 23:53",100,0,100,100,100,0,77,77,78
"79","2014/04/01 23:58",0,0,100,100,100,0,83,83,84
"80","2014/04/02 00:03",100,0,100,8,4,0,86,86,86
"81","2014/04/02 00:08",100,0,100,100,100,0,74,74,75
"82","2014/04/02 00:13",100,0,100,100,100,0,52,52,54
"83","2014/04/02 00:18",33,50,100,33,10,0,66,66,68
"84","2014/04/02 00:23",100,0,100,100,100,0,73,72,71
"85","2014/04/02 00:28",100,0,100,100,100,0,70,68,68
"86","2014/04/02 00:33",100,0,100,100,100,0,73,73,76
"87","2014/04/02 00:38",100,0,100,100,100,0,82,83,82
"88","2014/04/02 00:43",100,0,100,100,100,0,85,86,85
"89","2014/04/02 00:48",33,50,100,0,33,0,87,87,86
"90","2014/04/02 00:53",100,0,100,0,100,0,92,92,92
"91","2014/04/02 00:58",100,0,100,100,100,0,93,93,92
"92","2014/04/02 01:03",3,0,3,16,6,0,84,85,85
"93","2014/04/02 01:08",0,0,100,0,8,0,76,77,78
"94","2014/04/02 01:13",0,0,100,100,100,0,86,87,87
"95","2014/04/02 01:18",0,50,100,33,33,0,93,93,93
"96","2014/04/02 01:23",0,0,100,100,100,0,96,96,96
