PHY_Long_PG.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","3-1","3-2","3-3","3-4","3-5","3-6","3-7","3-8","3-9","3-10","3-11","3-12","3-13","3-14","3-15","3-16","5-1","5-2","5-3","5-4","5-5","5-6","5-7","5-8","5-9","5-10","5-11","5-12","5-13","5-14","5-15","7-1","7-2","7-3","7-4","7-5","7-6","7-7","7-8","7-9","7-10","7-11","7-12","7-13","7-14","9-1","9-2","9-3","9-4","11-1","11-2","11-3","11-4","11-5","11-6","11-7","11-8","11-9","11-10","11-11","11-12","11-13","11-14","11-15","11-16","13-1","13-2","13-3","13-4","13-5","13-6","13-7","13-8","13-9","13-10","13-11","13-12","13-13","13-14","13-15","13-16"
"1708","2014/03/20 20:00",1,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,16,16,17,17,19,0,0,0,1,4,3,3,5,4,4,4,5,5,4,3,4,4,5,4,5,4,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,14,19,20,20,16,16,15,33,14,26,7,14,14,10,21,15
"1709","2014/03/20 20:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,22,22,21,22,22,0,0,0,0,5,5,4,6,5,5,5,6,6,5,5,5,6,6,5,6,4,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,17,26,27,26,19,18,17,37,18,31,8,16,17,11,24,18
"1710","2014/03/20 20:30",0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,17,16,16,18,17,0,0,0,0,5,4,3,5,4,3,4,5,5,5,3,4,5,6,5,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,14,19,20,21,15,14,14,33,15,28,7,14,14,9,22,16
"1711","2014/03/20 20:45",0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,20,19,20,20,20,0,0,0,0,4,4,3,4,4,4,4,5,4,5,4,4,5,6,5,6,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,16,23,24,26,18,18,17,38,17,30,8,16,16,10,23,16
"1712","2014/03/20 21:00",0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,20,20,19,22,19,0,0,0,0,3,3,2,4,3,3,3,4,4,3,3,3,4,4,4,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,17,24,24,27,19,19,17,39,17,31,8,15,17,11,24,16
"1713","2014/03/20 21:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,20,20,20,23,20,0,0,0,0,5,5,4,6,5,5,5,6,6,6,5,6,7,7,6,7,5,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,17,21,22,24,18,16,17,36,18,32,8,16,20,11,25,16
"1714","2014/03/20 21:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,12,11,10,12,12,0,0,0,0,6,5,5,7,6,5,6,6,6,7,5,5,7,7,6,6,5,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,9,12,12,13,12,10,10,23,10,19,4,9,10,6,15,10
"1715","2014/03/20 21:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,15,15,16,14,16,0,0,0,0,4,3,3,4,4,3,3,4,4,5,3,4,5,5,4,5,3,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,10,12,12,14,12,11,10,25,11,20,4,11,11,6,18,11
"1716","2014/03/20 22:00",0,0,0,0,0,0,-1,-1,-1,-1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,12,13,13,14,14,0,0,0,0,4,3,3,5,4,3,3,4,4,4,3,3,4,4,4,4,4,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,11,13,12,14,11,10,9,23,12,18,5,10,11,7,18,11
"1717","2014/03/20 22:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,24,23,21,23,22,0,0,0,0,5,5,4,6,5,4,4,5,5,5,4,4,5,6,6,5,6,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,17,28,26,27,20,19,19,44,19,34,9,17,20,15,27,18
"1718","2014/03/20 22:30",0,0,0,0,0,0,-1,-1,-1,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,24,23,24,24,24,0,0,0,0,4,3,3,4,3,3,2,3,3,3,3,3,5,5,4,5,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,17,28,28,30,21,21,20,45,20,35,9,18,19,14,31,22
"1719","2014/03/20 22:45",0,0,0,0,0,0,-1,-1,-1,-1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,22,23,24,28,26,0,0,0,0,4,3,3,4,3,3,4,4,4,5,4,4,6,7,6,6,5,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,21,33,31,31,20,19,21,44,24,37,9,19,20,16,30,20
"1720","2014/03/20 23:00",0,0,0,0,0,0,-1,-1,-1,-1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,31,29,33,30,34,0,0,0,0,6,5,5,5,5,4,3,4,4,5,4,5,5,6,5,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,25,36,35,38,27,22,24,52,26,46,14,23,25,18,31,24
"1721","2014/03/20 23:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,41,40,46,43,48,0,5,2,0,6,6,6,8,7,6,5,6,7,6,5,6,7,7,6,6,6,7,0,0,0,0,-1,0,3,0,0,-1,-1,0,0,-1,0,6,52,51,50,50,35,36,36,66,34,56,16,34,33,24,44,34
"1722","2014/03/20 23:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-1,-1,0,10,0,0,0,0,31,30,38,33,38,0,1,0,0,6,5,5,6,5,5,5,5,5,7,5,5,7,7,8,7,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,29,44,46,46,31,29,30,56,30,47,14,26,27,21,38,29
"1723","2014/03/20 23:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,3,0,0,0,0,33,32,41,40,42,0,2,0,0,6,5,5,6,5,5,4,5,5,6,5,6,6,7,6,6,5,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,31,46,43,44,32,29,30,59,31,52,17,31,33,20,40,31
"1724","2014/03/21 00:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,29,28,33,31,33,3,0,0,0,6,6,5,5,5,5,5,5,6,6,6,7,7,8,6,8,7,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,26,41,33,35,25,26,23,57,25,45,13,22,26,16,34,25
"1725","2014/03/21 00:15",0,0,0,0,0,0,-1,-1,-1,-1,0,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,30,29,34,30,36,0,0,0,0,7,6,7,8,7,6,6,6,7,7,6,5,6,7,7,6,6,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,30,43,41,42,27,26,27,53,26,46,13,25,26,19,34,24
"1726","2014/03/21 00:30",0,0,0,0,0,0,-1,-1,-1,-1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,22,21,29,28,27,0,0,0,0,6,5,5,7,6,6,6,7,6,8,6,6,6,8,8,7,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,22,42,30,31,19,19,21,44,24,39,10,18,21,15,30,21
"1727","2014/03/21 00:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,26,24,31,22,30,0,0,0,0,5,5,5,6,5,5,4,5,6,5,5,5,6,7,5,6,5,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,35,38,30,31,19,19,21,45,19,34,10,19,18,15,26,19
"1728","2014/03/21 01:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,25,25,31,27,26,1,0,0,0,5,5,5,6,5,4,5,5,5,6,4,4,5,5,5,5,5,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,41,43,36,35,25,23,26,49,20,38,10,19,21,16,28,22
"1729","2014/03/21 01:15",0,0,0,0,0,0,-1,-1,-1,-1,0,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,18,0,36,42,40,42,42,2,0,0,54,6,4,5,6,6,4,4,4,5,5,5,4,5,6,6,7,6,6,0,0,0,0,-1,0,1,0,0,-1,-1,0,0,-1,0,6,50,59,52,49,36,32,34,71,35,56,14,34,30,24,43,34
"1730","2014/03/21 01:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,44,0,0,7,0,23,23,25,22,25,1,0,0,6,6,6,4,4,5,4,4,4,5,5,5,5,6,6,5,5,3,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,21,35,31,29,19,17,20,44,16,36,9,19,19,14,25,19
"1731","2014/03/21 01:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,20,0,0,0,0,20,20,25,20,26,0,0,0,3,4,3,4,5,5,4,3,3,4,4,3,3,4,4,5,4,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,17,27,24,25,18,17,18,38,15,29,7,15,15,12,23,15
"1732","2014/03/21 02:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,6,0,0,0,0,12,11,15,12,15,0,0,0,25,4,3,3,4,3,3,4,4,4,6,3,3,4,4,5,4,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,12,22,19,19,14,13,14,25,11,19,4,9,10,9,17,11
"1733","2014/03/21 02:15",3,0,0,0,0,0,-1,-1,-1,-1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1,0,0,8,0,18,15,23,18,22,0,0,0,33,9,9,8,9,9,7,6,7,7,8,9,9,10,10,8,9,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,1,3,-1,0,7,47,26,22,22,13,14,15,31,16,26,7,13,15,10,25,17
"1734","2014/03/21 02:30",8,0,0,0,0,0,-1,-1,-1,-1,0,7,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,6,0,0,29,3,11,10,15,14,16,0,0,1,44,11,10,11,11,11,10,8,8,10,10,10,9,9,10,10,8,8,10,0,0,0,0,-1,0,0,0,0,-1,-1,0,7,-1,0,9,58,19,13,16,10,10,11,25,11,24,6,10,13,7,18,12
"1735","2014/03/21 02:45",0,0,0,0,0,0,-1,-1,-1,-1,0,9,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,6,0,0,35,3,14,14,21,12,20,0,0,0,56,11,10,10,11,10,9,11,11,11,13,11,10,11,11,13,10,10,13,0,0,0,0,-1,0,0,0,0,-1,-1,0,6,-1,0,11,29,16,12,13,9,11,12,27,10,19,5,10,10,7,15,12
"1736","2014/03/21 03:00",0,0,0,0,0,0,-1,-1,-1,-1,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,3,0,0,18,1,11,10,13,11,15,0,0,0,38,10,10,9,9,9,8,9,9,9,10,10,10,11,12,11,11,10,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,11,-1,0,10,41,21,14,14,11,9,11,19,8,16,4,7,8,8,14,10
"1737","2014/03/21 03:15",0,0,0,0,0,0,-1,-1,-1,-1,0,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,8,7,19,18,20,22,22,0,0,0,31,10,10,10,10,10,9,8,9,10,9,9,9,11,11,9,9,8,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,15,-1,0,9,41,25,23,25,16,14,15,35,18,31,8,16,18,11,27,18
"1738","2014/03/21 03:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,16,3,5,5,7,11,10,1,3,0,21,6,6,5,7,6,6,7,8,8,7,5,5,7,7,7,6,5,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,14,10,6,6,5,4,4,12,7,13,2,6,7,3,11,7
"1739","2014/03/21 03:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,0,0,10,10,11,9,11,0,2,0,36,5,5,4,5,5,4,4,5,5,5,4,5,6,7,5,6,6,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,9,15,11,12,7,6,7,17,8,15,5,6,7,4,14,9
"1740","2014/03/21 04:00",0,0,0,0,0,0,-1,-1,-1,-1,0,2,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,8,0,6,5,9,6,11,0,0,0,35,5,5,4,5,5,4,3,4,5,4,5,4,6,6,6,6,5,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,7,8,6,6,5,4,5,11,5,9,2,4,5,3,9,5
"1741","2014/03/21 04:15",0,0,0,0,0,0,-1,-1,-1,-1,0,46,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,16,0,24,24,26,26,26,0,0,0,0,9,9,8,7,8,7,7,7,7,8,9,8,8,8,9,7,6,8,0,0,1,0,-1,0,2,0,0,-1,-1,0,0,-1,0,6,21,31,31,31,20,21,22,44,23,34,10,21,20,14,30,23
"1742","2014/03/21 04:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,0,0,20,21,23,19,23,0,0,0,3,4,3,3,5,5,4,4,4,5,3,3,2,4,4,4,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,19,24,23,26,19,18,15,36,16,29,10,17,17,11,22,18
"1743","2014/03/21 04:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,2,0,0,0,0,22,23,22,23,26,0,0,0,1,4,4,4,4,5,4,4,4,5,5,3,3,4,4,5,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,22,34,30,31,20,18,20,36,20,32,12,20,20,15,28,22
"1744","2014/03/21 05:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,5,0,0,0,0,24,24,24,25,27,0,0,0,0,3,2,2,3,3,2,2,3,4,3,3,4,6,6,3,6,4,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,21,29,27,29,20,20,21,36,22,30,13,20,19,15,29,21
"1745","2014/03/21 05:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,49,49,50,50,52,0,0,0,2,7,6,6,7,6,6,7,8,8,7,5,6,7,7,7,8,7,8,0,0,1,0,-1,0,0,0,0,-1,-1,1,16,-1,0,7,41,50,50,50,40,38,39,60,38,56,20,43,40,26,48,40
"1746","2014/03/21 05:30",0,0,0,0,0,0,-1,-1,-1,-1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,1,0,0,0,0,35,36,34,35,34,0,0,0,3,6,6,5,6,5,4,4,5,4,5,5,4,6,5,5,5,5,5,0,0,1,0,-1,0,0,0,26,-1,-1,0,11,-1,0,3,28,41,38,37,26,28,29,48,29,45,16,28,31,21,37,29
"1747","2014/03/21 05:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,13,0,0,0,0,52,49,60,48,65,0,0,0,18,10,10,10,10,8,9,10,10,10,10,9,8,9,10,9,12,10,9,0,0,0,0,-1,0,0,0,0,-1,-1,0,5,-1,0,8,49,74,71,70,48,50,58,77,46,69,21,44,52,38,63,52
"1748","2014/03/21 06:00",0,0,0,0,0,0,-1,-1,-1,-1,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,13,0,0,0,0,79,78,84,78,86,0,0,0,25,11,10,10,11,10,11,8,10,10,8,10,10,10,10,8,11,9,8,0,1,0,0,-1,0,0,0,0,-1,-1,0,7,-1,0,6,70,91,91,91,64,68,71,94,67,92,34,64,76,50,87,74
"1749","2014/03/21 06:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,23,0,0,1,0,80,80,85,79,92,0,0,0,53,14,16,14,14,16,14,16,16,16,15,16,17,15,18,15,15,11,15,0,0,0,0,-1,0,0,0,0,-1,-1,0,7,-1,0,12,77,97,97,97,72,73,74,98,72,97,40,72,78,56,89,75
"1750","2014/03/21 06:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,20,0,0,1,0,73,73,76,73,80,0,0,0,31,9,8,7,9,7,8,8,10,10,9,8,8,9,9,9,9,8,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,5,-1,0,6,65,90,89,86,59,59,63,97,64,95,35,63,72,49,84,70
"1751","2014/03/21 06:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,22,0,0,1,0,80,81,82,78,87,0,0,0,50,8,7,7,7,6,7,5,7,7,6,7,7,8,8,6,9,8,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,7,-1,0,5,77,93,93,92,70,65,70,96,68,95,41,70,80,52,86,69
"1752","2014/03/21 07:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,31,0,0,2,0,75,75,76,77,85,0,0,0,35,5,5,5,7,5,6,6,7,7,6,5,5,6,6,5,6,5,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,8,-1,0,4,68,96,95,91,64,66,69,98,67,97,35,68,69,51,84,71
"1753","2014/03/21 07:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,20,0,0,1,0,78,79,79,74,79,0,0,0,47,5,6,5,6,5,5,5,6,6,6,6,6,7,7,6,7,6,7,1,3,0,0,-1,0,0,0,12,-1,-1,0,10,-1,0,6,72,93,95,94,69,71,70,96,66,95,46,70,73,55,85,65
"1754","2014/03/21 07:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,29,0,0,2,0,78,78,82,74,85,0,0,0,36,6,6,5,7,6,6,6,7,6,7,6,8,8,9,7,8,6,7,3,4,0,0,-1,0,0,0,0,-1,-1,4,1,-1,0,7,73,93,92,91,63,70,70,95,65,94,42,70,73,52,86,70
"1755","2014/03/21 07:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,25,0,0,1,0,56,56,55,53,59,0,0,0,45,4,4,4,5,3,3,3,4,4,4,4,4,5,4,5,4,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,1,1,-1,0,4,45,68,70,70,43,42,43,85,45,78,22,44,49,31,63,47
"1756","2014/03/21 08:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,16,0,0,0,0,37,36,37,36,37,0,0,0,31,3,3,3,4,3,3,2,3,3,3,3,3,4,3,3,3,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,2,28,44,47,46,26,26,27,66,30,51,13,28,30,19,40,29
"1757","2014/03/21 08:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,8,0,0,0,0,34,36,37,35,35,0,0,0,31,9,10,7,7,7,7,6,6,8,6,9,8,8,7,6,6,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,5,26,40,42,43,26,26,25,60,27,52,14,28,28,17,40,27
"1758","2014/03/21 08:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,25,0,0,1,0,32,34,34,29,32,0,0,0,37,6,6,5,5,4,6,5,5,6,5,6,6,6,5,3,4,3,4,10,8,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,4,22,36,39,38,23,22,23,56,24,47,13,25,24,14,35,24
"1759","2014/03/21 08:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,20,0,0,1,0,29,30,31,32,30,0,0,0,41,5,6,5,6,5,6,6,6,6,6,6,6,7,6,6,6,5,6,16,16,0,0,-1,0,0,0,0,-1,-1,0,1,-1,0,5,21,34,38,36,21,22,22,51,25,43,11,22,23,15,34,22
"1760","2014/03/21 09:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,19,0,0,0,0,22,23,24,23,21,0,0,0,27,4,4,3,4,3,3,2,2,3,3,3,4,5,4,3,3,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,9,-1,0,3,16,27,29,28,16,15,16,40,18,33,9,17,18,11,25,17
"1761","2014/03/21 09:15",0,0,0,0,0,0,-1,-1,-1,-1,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,15,0,0,0,0,28,28,29,30,28,0,0,0,41,5,4,4,6,4,4,3,4,4,4,4,5,6,5,4,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,10,-1,0,3,22,34,37,37,22,21,22,50,22,43,12,23,23,15,32,23
"1762","2014/03/21 09:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,25,0,0,1,0,18,19,20,21,19,0,0,0,27,3,4,3,4,3,2,2,3,3,2,2,3,3,3,2,3,2,3,0,0,0,0,-1,0,0,0,8,-1,-1,0,36,-1,0,2,14,21,22,24,15,14,14,34,16,28,7,14,15,11,25,17
"1763","2014/03/21 09:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,16,0,0,1,0,14,13,13,14,12,0,0,0,42,3,3,2,4,2,2,1,2,2,3,2,3,3,3,2,3,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,31,-1,0,2,10,17,16,17,13,11,10,24,12,20,5,10,11,8,19,10
"1764","2014/03/21 10:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,13,0,0,5,1,10,10,10,13,10,0,0,0,25,2,3,1,3,2,2,1,2,2,2,1,2,2,3,2,2,1,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,36,-1,0,2,8,13,13,13,10,8,8,18,9,16,4,8,9,6,15,9
"1765","2014/03/21 10:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,14,0,0,4,1,15,15,15,16,14,0,0,0,16,3,4,2,4,3,2,2,3,2,3,3,3,4,4,3,4,2,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,34,-1,0,3,12,17,16,18,13,11,11,26,13,23,5,13,12,8,20,12
"1766","2014/03/21 10:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,22,0,0,1,0,8,8,7,9,7,0,0,0,36,2,3,2,3,2,2,1,3,2,2,2,2,3,2,2,3,1,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,34,-1,0,2,6,9,8,9,7,6,6,14,6,12,3,7,6,4,11,6
"1767","2014/03/21 10:45",0,0,0,0,0,0,-1,-1,-1,-1,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,15,0,0,0,0,8,9,8,10,8,0,0,0,26,3,4,2,4,3,3,2,3,3,3,2,4,4,4,3,3,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,21,-1,0,2,6,9,8,10,6,7,6,14,8,13,3,7,7,5,12,7
"1768","2014/03/21 11:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,16,0,0,0,0,8,9,8,8,9,0,0,0,27,2,3,1,3,2,2,1,2,2,2,2,2,3,2,2,3,1,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,23,-1,0,2,6,9,8,10,8,8,6,14,7,12,2,6,6,4,12,6
"1769","2014/03/21 11:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,17,0,0,1,0,15,15,15,15,14,0,0,0,36,3,4,2,4,3,3,2,3,3,3,2,4,4,5,3,4,2,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,29,-1,0,3,12,23,19,20,12,12,13,26,12,22,6,12,12,10,19,12
