LDEV_ResponseFA.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:FA:00(11-1)","00:FA:01(11-1)","00:FA:02(11-1)","00:FA:03(11-1)","00:FA:04(11-1)","00:FA:05(11-1)","00:FA:06(11-1)","00:FA:07(11-1)","00:FA:08(11-1)","00:FA:09(11-2)","00:FA:0A(11-2)","00:FA:0B(11-2)","00:FA:0C(11-2)","00:FA:0D(11-1)","00:FA:0E(11-1)","00:FA:0F(11-1)","00:FA:10(11-1)","00:FA:11(11-1)","00:FA:12(11-2)","00:FA:13(11-2)","00:FA:14(11-2)","00:FA:15(11-2)","00:FA:16(11-2)","00:FA:17(11-2)","00:FA:18(11-2)","00:FA:19(11-2)","00:FA:1A(11-2)","00:FA:1B(11-1)","00:FA:1C(11-1)","00:FA:1D(11-1)","00:FA:1E(11-1)","00:FA:1F(11-2)","00:FA:20(11-2)","00:FA:21(11-2)","00:FA:22(11-2)","00:FA:23(11-2)","00:FA:24(11-3)","00:FA:25(11-3)","00:FA:26(11-3)","00:FA:27(11-3)","00:FA:28(11-3)","00:FA:29(11-3)","00:FA:2A(11-3)","00:FA:2B(11-3)","00:FA:2C(11-3)","00:FA:2D(11-3)","00:FA:2E(11-3)","00:FA:35(11-3)"
"81","2014/04/02 00:08",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1491,-3,6509,-3,-3,-3,-3,-3,-3,-3,-3,-3,6913,6921,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"82","2014/04/02 00:13",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1416,-3,6562,-3,-3,-3,-3,-3,-3,-3,-3,-3,6627,6707,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"83","2014/04/02 00:18",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,748,-3,2958,-3,-3,-3,-3,-3,-3,-3,-3,-3,2863,3164,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"84","2014/04/02 00:23",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1370,-3,7064,-3,-3,-3,-3,-3,-3,-3,-3,-3,6378,7231,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"85","2014/04/02 00:28",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1355,-3,6260,-3,-3,-3,-3,-3,-3,-3,-3,-3,6476,6537,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"86","2014/04/02 00:33",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,750,-3,2821,-3,-3,-3,-3,-3,-3,-3,-3,-3,3053,2835,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"87","2014/04/02 00:38",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1349,-3,7168,-3,-3,-3,-3,-3,-3,-3,-3,-3,6400,7056,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"88","2014/04/02 00:43",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1327,-3,6738,-3,-3,-3,-3,-3,-3,-3,-3,-3,6300,6459,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"89","2014/04/02 00:48",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,730,-3,2489,-3,-3,-3,-3,-3,-3,-3,-3,-3,2398,2457,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"90","2014/04/02 00:53",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1418,-3,6732,-3,-3,-3,-3,-3,-3,-3,-3,-3,6364,6956,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"91","2014/04/02 00:58",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1288,-3,6365,-3,-3,-3,-3,-3,-3,-3,-3,-3,6355,6324,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"92","2014/04/02 01:03",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,914,-3,3035,-3,-3,-3,-3,-3,-3,-3,-3,-3,3127,3036,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"93","2014/04/02 01:08",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1947,-3,9307,-3,-3,-3,-3,-3,-3,-3,-3,-3,10105,9441,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"94","2014/04/02 01:13",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2032,-3,8909,-3,-3,-3,-3,-3,-3,-3,-3,-3,10178,9075,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"95","2014/04/02 01:18",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,999,-3,3949,-3,-3,-3,-3,-3,-3,-3,-3,-3,3459,3969,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"96","2014/04/02 01:23",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1542,-3,6419,-3,-3,-3,-3,-3,-3,-3,-3,-3,6992,6283,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
