PHY_Long_CSW_CMA.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CSW-1DU.CACHE-1CA","CSW-1DL.CACHE-1CA","CSW-1JU.CACHE-1CA","CSW-1JL.CACHE-1CA","CSW-2PU.CACHE-1CA","CSW-2PL.CACHE-1CA","CSW-2VU.CACHE-1CA","CSW-2VL.CACHE-1CA","CSW-1DU.CACHE-1CB","CSW-1DL.CACHE-1CB","CSW-1JU.CACHE-1CB","CSW-1JL.CACHE-1CB","CSW-2PU.CACHE-1CB","CSW-2PL.CACHE-1CB","CSW-2VU.CACHE-1CB","CSW-2VL.CACHE-1CB","CSW-1DU.CACHE-1CE","CSW-1DL.CACHE-1CE","CSW-1JU.CACHE-1CE","CSW-1JL.CACHE-1CE","CSW-2PU.CACHE-1CE","CSW-2PL.CACHE-1CE","CSW-2VU.CACHE-1CE","CSW-2VL.CACHE-1CE","CSW-1DU.CACHE-1CF","CSW-1DL.CACHE-1CF","CSW-1JU.CACHE-1CF","CSW-1JL.CACHE-1CF","CSW-2PU.CACHE-1CF","CSW-2PL.CACHE-1CF","CSW-2VU.CACHE-1CF","CSW-2VL.CACHE-1CF","CSW-1DU.CACHE-2CC","CSW-1DL.CACHE-2CC","CSW-1JU.CACHE-2CC","CSW-1JL.CACHE-2CC","CSW-2PU.CACHE-2CC","CSW-2PL.CACHE-2CC","CSW-2VU.CACHE-2CC","CSW-2VL.CACHE-2CC","CSW-1DU.CACHE-2CD","CSW-1DL.CACHE-2CD","CSW-1JU.CACHE-2CD","CSW-1JL.CACHE-2CD","CSW-2PU.CACHE-2CD","CSW-2PL.CACHE-2CD","CSW-2VU.CACHE-2CD","CSW-2VL.CACHE-2CD","CSW-1DU.CACHE-2CG","CSW-1DL.CACHE-2CG","CSW-1JU.CACHE-2CG","CSW-1JL.CACHE-2CG","CSW-2PU.CACHE-2CG","CSW-2PL.CACHE-2CG","CSW-2VU.CACHE-2CG","CSW-2VL.CACHE-2CG","CSW-1DU.CACHE-2CH","CSW-1DL.CACHE-2CH","CSW-1JU.CACHE-2CH","CSW-1JL.CACHE-2CH","CSW-2PU.CACHE-2CH","CSW-2PL.CACHE-2CH","CSW-2VU.CACHE-2CH","CSW-2VL.CACHE-2CH"
"1209","2014/03/15 15:15",8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,5,3,1,8,5,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1,8,6,3,1
"1210","2014/03/15 15:30",5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0
"1211","2014/03/15 15:45",6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,1,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0
"1212","2014/03/15 16:00",3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0
"1213","2014/03/15 16:15",4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,5,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1
"1214","2014/03/15 16:30",3,2,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,2,2,0,3,2,2,0,3,3,2,0,3,3,2,0,3,2,2,0,3,2,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0,3,3,2,0
"1215","2014/03/15 16:45",3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0,3,2,2,0
"1216","2014/03/15 17:00",1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0
"1217","2014/03/15 17:15",4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,4,3,1,4,5,3,1,4,4,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1
"1218","2014/03/15 17:30",3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0
"1219","2014/03/15 17:45",2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,2,1,0,2,2,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0,2,3,1,0
"1220","2014/03/15 18:00",1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,3,1,0,1,3,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0
"1221","2014/03/15 18:15",4,5,4,1,4,5,4,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,3,1,4,5,4,1,4,5,4,1,4,5,3,1,4,5,4,1,4,5,3,2,4,5,3,2,4,5,4,2,4,5,4,2,4,5,3,1,4,5,3,1
"1222","2014/03/15 18:30",3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1,3,5,2,1
"1223","2014/03/15 18:45",1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,2,5,2,1,2,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1
"1224","2014/03/15 19:00",5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1
"1225","2014/03/15 19:15",4,6,3,1,4,6,3,1,4,6,4,1,4,6,4,1,4,5,3,1,4,5,3,1,4,6,4,1,4,6,4,1,4,6,3,1,4,6,3,1,4,6,4,1,4,6,4,1,4,6,4,1,4,6,4,1,4,6,4,1,4,6,3,1
"1226","2014/03/15 19:30",2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0,2,2,1,0
"1227","2014/03/15 19:45",2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0,2,4,2,0
"1228","2014/03/15 20:00",2,2,2,0,2,2,2,0,2,2,3,0,2,2,3,0,2,2,2,0,2,2,2,0,2,2,3,0,2,2,3,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,2,2,3,0,2,2,3,0,2,2,2,0,2,2,2,0
"1229","2014/03/15 20:15",2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0
"1230","2014/03/15 20:30",4,3,2,1,4,3,3,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,3,1,4,3,3,1,4,3,2,1,4,3,2,1,4,3,3,1,4,3,3,1,4,3,3,0,4,3,3,0
"1231","2014/03/15 20:45",2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0,2,2,3,0
"1232","2014/03/15 21:00",5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,4,5,1,5,5,5,1,5,5,5,1,5,4,5,1,5,4,5,1,5,5,5,1,5,5,5,1
"1233","2014/03/15 21:15",6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2,6,8,6,2
"1234","2014/03/15 21:30",3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,2,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0
"1235","2014/03/15 21:45",2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1,2,6,3,1
"1236","2014/03/15 22:00",3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0
"1237","2014/03/15 22:15",6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1,6,7,5,1
"1238","2014/03/15 22:30",5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1,5,7,4,1
"1239","2014/03/15 22:45",4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1
"1240","2014/03/15 23:00",4,9,3,1,4,9,3,1,4,10,3,1,4,10,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,4,1,4,9,3,1,4,9,3,1,4,9,3,1,4,9,3,1
"1241","2014/03/15 23:15",7,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,7,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,7,12,6,2,7,12,6,2,7,12,6,2,7,12,6,2
"1242","2014/03/15 23:30",7,10,5,1,7,10,5,1,7,10,5,1,7,10,5,1,8,10,5,1,8,10,5,1,7,11,5,1,7,11,5,1,7,10,4,1,7,10,4,1,8,10,5,1,8,10,5,1,7,10,5,1,7,10,5,1,7,10,5,1,7,10,5,1
"1243","2014/03/15 23:45",9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,11,6,2,9,11,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2,9,12,6,2
"1244","2014/03/16 00:00",7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,9,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1
"1245","2014/03/16 00:15",8,12,6,2,8,12,6,2,8,12,6,2,8,12,6,2,9,12,6,2,9,12,6,2,8,12,6,2,8,12,6,2,9,12,6,2,9,12,6,2,9,13,6,2,9,13,6,2,9,12,6,2,8,12,6,2,9,13,6,2,9,13,6,2
"1246","2014/03/16 00:30",5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,10,5,2,5,10,5,2,5,9,5,2,5,9,5,2,5,9,5,2,5,9,5,2
"1247","2014/03/16 00:45",5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,2,5,8,5,1,5,8,5,1,5,8,5,1,5,8,5,1,5,8,5,2,5,8,5,2
"1248","2014/03/16 01:00",4,6,3,1,4,6,3,1,4,6,3,1,4,6,3,1,4,5,3,1,4,5,3,1,4,6,3,1,4,6,3,1,4,5,3,0,4,5,3,0,4,6,3,1,4,6,3,1,4,6,3,0,4,6,3,0,4,6,3,1,4,6,3,1
"1249","2014/03/16 01:15",5,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,5,8,4,1,5,9,4,1,6,9,4,1,6,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,6,9,4,1
"1250","2014/03/16 01:30",6,9,5,2,6,9,5,1,6,9,5,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,6,2,6,9,6,2,6,9,6,2,6,9,6,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,5,2,6,9,5,2
"1251","2014/03/16 01:45",4,7,4,1,4,7,4,1,4,8,4,1,4,8,4,1,4,7,4,1,4,7,4,1,4,8,4,1,4,8,4,1,4,7,4,1,4,7,4,1,4,8,4,1,4,8,4,1,4,8,4,1,4,8,4,1,4,8,4,1,4,8,4,1
"1252","2014/03/16 02:00",4,6,5,1,4,6,5,1,4,6,5,1,4,6,5,1,4,6,5,1,4,6,5,1,4,7,5,1,4,7,5,1,4,7,5,1,4,7,5,1,4,7,5,1,4,7,5,1,4,7,5,1,4,7,5,1,4,7,4,1,4,7,5,1
"1253","2014/03/16 02:15",12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,2,12,8,8,2,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3,12,8,8,3
"1254","2014/03/16 02:30",14,8,6,2,14,8,6,2,14,8,7,2,14,8,7,2,14,8,6,2,14,8,6,2,14,8,6,2,14,8,6,2,14,8,7,3,14,8,7,3,14,8,6,3,14,8,6,3,14,8,6,2,14,8,6,2,14,8,6,2,14,8,6,2
"1255","2014/03/16 02:45",12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2,12,7,9,2
"1256","2014/03/16 03:00",13,9,7,2,13,9,7,2,12,9,7,2,12,9,7,2,13,9,7,2,13,9,7,2,13,10,7,2,13,10,7,2,13,10,7,2,13,10,7,2,13,10,7,2,13,9,7,2,13,9,7,2,13,9,7,2,13,9,7,2,13,9,7,2
"1257","2014/03/16 03:15",11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,11,6,2,11,11,6,2,11,11,6,2,11,11,6,2,11,11,6,2,11,11,6,2,11,10,6,1,11,10,6,1
"1258","2014/03/16 03:30",7,4,8,2,7,4,8,2,7,4,8,2,7,4,8,2,7,4,8,2,7,4,8,2,8,4,8,2,8,4,8,2,8,4,8,2,8,4,8,2,8,4,8,2,7,4,8,2,7,4,8,2,7,4,8,2,8,4,8,2,7,4,8,2
"1259","2014/03/16 03:45",7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,7,6,2,7,7,6,2,7,6,6,2,7,6,6,2,7,6,6,2,7,6,6,2
"1260","2014/03/16 04:00",5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0,5,3,3,0
"1261","2014/03/16 04:15",9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,2,9,12,6,2,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3,9,12,6,3
"1262","2014/03/16 04:30",7,11,3,2,7,11,3,2,7,11,4,2,7,11,4,2,7,10,4,2,7,10,4,2,7,11,3,2,7,11,3,2,7,10,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,4,2,7,11,3,2,7,11,3,2
"1263","2014/03/16 04:45",9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3,9,15,8,3
"1264","2014/03/16 05:00",8,15,8,3,8,15,8,3,8,15,8,3,8,15,8,3,8,15,8,3,8,15,8,3,8,15,8,3,8,15,8,3,8,15,8,3,7,15,8,3,8,16,8,3,8,15,8,3,7,15,8,3,7,15,8,3,7,15,7,3,8,15,7,3
"1265","2014/03/16 05:15",14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6,14,18,7,6
"1266","2014/03/16 05:30",14,16,8,3,14,16,8,3,14,16,8,3,14,16,8,3,14,16,8,3,14,16,8,3,14,17,8,3,14,17,8,3,15,17,8,3,14,16,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3
"1267","2014/03/16 05:45",10,14,4,2,10,14,4,2,10,14,4,2,10,14,4,2,10,14,4,2,10,14,4,2,10,13,4,2,10,14,4,2,11,14,4,2,11,14,4,2,11,14,4,2,11,14,4,2,11,14,4,2,11,14,4,2,11,14,4,2,11,14,4,2
"1268","2014/03/16 06:00",7,9,3,1,7,9,3,1,7,10,3,1,7,10,3,1,7,9,3,1,7,9,3,1,7,9,3,1,7,9,3,1,7,10,3,1,7,10,3,1,8,10,3,1,8,10,3,1,7,10,3,1,7,10,3,1,7,10,3,1,7,10,3,1
"1269","2014/03/16 06:15",9,11,4,1,9,11,4,1,8,11,4,1,9,11,4,1,8,11,4,1,8,11,4,2,9,12,4,1,9,12,4,1,9,11,4,1,9,11,4,1,9,11,4,1,9,11,4,1,9,11,4,1,9,11,4,1,9,11,4,2,9,11,4,2
"1270","2014/03/16 06:30",10,10,6,3,10,10,6,3,10,10,6,3,10,10,6,3,9,10,6,3,9,10,6,3,9,10,6,3,9,10,6,3,10,10,6,2,10,10,6,2,10,10,6,3,10,10,6,2,10,10,6,2,10,10,6,2,10,10,6,2,10,10,6,2
"1271","2014/03/16 06:45",8,14,5,2,8,14,5,2,8,14,5,2,8,14,5,2,8,14,5,2,8,14,5,2,8,14,5,2,8,14,5,2,8,13,5,2,8,13,5,2,8,13,5,2,8,13,5,2,8,13,5,2,8,13,5,2,8,13,5,2,8,13,5,2
"1272","2014/03/16 07:00",8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2,8,15,4,2
"1273","2014/03/16 07:15",6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,6,10,4,1,7,10,3,1,7,10,3,1,7,10,3,1,7,10,3,1,7,10,4,1,7,10,3,1,7,10,4,1,7,10,4,1
"1274","2014/03/16 07:30",5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1,5,9,2,1
"1275","2014/03/16 07:45",4,10,1,0,4,10,1,0,4,10,2,0,4,10,2,0,4,10,2,0,4,10,2,0,4,10,2,0,4,10,2,0,5,10,2,0,5,10,2,0,4,10,2,0,4,10,2,0,4,10,2,0,4,10,2,0,4,10,1,0,4,10,1,0
"1276","2014/03/16 08:00",4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,2,0,4,9,2,0,4,9,1,0,4,9,1,0,4,9,1,0,4,9,1,0
"1277","2014/03/16 08:15",5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1
"1278","2014/03/16 08:30",6,14,4,2,6,14,4,2,6,14,4,2,6,14,4,2,6,14,4,2,6,14,4,2,6,14,4,2,6,14,4,2,7,13,4,2,7,13,4,2,7,14,4,2,7,14,4,2,7,14,4,2,7,14,4,2,7,14,4,2,7,14,4,2
"1279","2014/03/16 08:45",8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,8,10,5,1,8,10,5,1,8,9,5,1,8,9,5,1,8,10,5,1,8,10,5,1
"1280","2014/03/16 09:00",8,7,4,1,8,8,4,1,8,7,4,1,8,8,4,1,8,7,5,1,8,7,5,1,8,8,4,1,8,8,4,1,8,7,4,1,8,7,4,1,8,8,4,1,8,8,4,1,8,8,4,1,8,7,4,1,8,8,4,1,8,8,4,1
"1281","2014/03/16 09:15",9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,9,12,7,1,10,12,7,1,10,12,7,1,10,12,7,1,10,12,7,1,10,12,7,1,10,12,7,1,10,12,7,1,10,12,7,1
"1282","2014/03/16 09:30",8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,4,2,8,10,4,2,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,4,1,8,10,5,1,8,10,5,1,8,10,5,1,8,11,5,1,8,11,5,1
"1283","2014/03/16 09:45",10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0,10,10,2,0
"1284","2014/03/16 10:00",9,12,2,1,9,12,2,1,10,12,2,1,9,12,2,1,9,12,2,1,9,12,2,1,9,12,2,1,9,12,2,1,10,12,2,1,10,12,2,1,10,12,2,1,10,12,2,1,10,12,2,1,10,12,2,1,9,12,2,1,9,12,2,1
"1285","2014/03/16 10:15",11,14,5,1,11,14,5,1,11,13,5,1,11,14,4,1,11,13,5,1,11,13,5,1,11,13,5,1,11,13,5,1,11,14,5,1,11,14,5,1,11,14,4,1,11,14,5,1,11,14,4,1,11,14,4,1,11,14,4,1,11,14,4,1
"1286","2014/03/16 10:30",4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,13,4,0,4,13,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,0,4,12,4,1,4,12,4,1
"1287","2014/03/16 10:45",7,13,2,0,8,13,2,0,7,13,2,0,7,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0,8,13,2,0
"1288","2014/03/16 11:00",6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0,6,10,3,0
"1289","2014/03/16 11:15",9,12,3,0,9,12,3,0,9,12,3,0,9,12,3,0,9,12,3,1,9,12,3,1,10,13,3,0,9,13,3,0,10,13,3,0,10,13,3,0,10,13,3,0,10,13,3,1,10,13,3,0,10,13,3,0,10,13,3,1,10,13,3,1
"1290","2014/03/16 11:30",7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,10,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1
"1291","2014/03/16 11:45",6,9,4,0,6,9,4,0,6,9,4,0,6,9,4,0,6,9,4,0,6,9,4,0,6,9,4,0,6,9,4,0,7,9,4,0,7,9,4,0,7,9,4,0,7,9,4,0,7,9,4,0,7,9,4,0,7,9,4,0,7,9,4,0
"1292","2014/03/16 12:00",10,8,2,1,10,8,2,1,10,8,2,1,10,8,2,1,10,8,2,1,10,8,2,1,10,8,2,1,10,8,2,1,11,8,2,1,11,8,2,1,11,8,2,1,11,8,2,1,11,8,2,1,11,8,2,1,11,8,2,1,11,8,2,1
"1293","2014/03/16 12:15",9,9,3,1,9,9,3,1,10,9,3,1,10,9,3,1,9,9,3,1,9,9,3,1,9,9,3,1,9,9,3,1,10,9,3,1,10,9,3,1,10,9,3,1,10,9,3,1,10,9,3,1,10,9,3,1,10,9,3,1,10,9,3,1
"1294","2014/03/16 12:30",8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,9,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0,8,7,3,0
"1295","2014/03/16 12:45",10,7,3,0,10,7,3,0,10,7,3,0,10,7,3,0,10,6,3,0,10,6,3,0,10,7,3,0,10,7,3,0,10,6,3,0,10,6,3,0,10,6,3,0,10,6,3,0,10,7,3,0,10,7,3,0,10,6,3,0,10,6,3,0
"1296","2014/03/16 13:00",7,6,3,1,7,6,3,1,7,6,3,1,7,6,3,1,8,6,3,1,8,6,3,1,7,6,3,1,7,6,3,1,8,6,4,1,8,6,4,1,8,6,4,1,8,6,4,1,8,6,4,1,8,6,4,1,8,6,4,1,8,6,4,1
"1297","2014/03/16 13:15",5,5,3,1,5,5,3,1,5,5,3,0,5,5,3,0,5,5,3,0,5,5,3,0,5,5,3,0,5,5,3,0,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1,5,5,3,1
