LDEV_Rnd_Write_IOPS20.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:20:01X(X403-1)","00:20:02X(X409-1)","00:20:03X(X49-1)","00:20:04X(X57-1)","00:20:05X(X62-1)","00:20:06X(X64-1)","00:20:07X(X596-1)","00:20:08X(X608-1)","00:20:09(3-1)","00:20:0A(3-2)","00:20:0BX(X19-1)","00:20:0CX(X1033-1)","00:20:0DX(X277-1)","00:20:10X(X333-1)","00:20:11X(X384-1)","00:20:12X(X385-1)","00:20:13X(X389-1)","00:20:14X(X390-1)","00:20:15(1-11)","00:20:16(1-12)","00:20:17(1-12)","00:20:18(1-13)","00:20:19(1-13)","00:20:1A(1-14)","00:20:1B(1-14)","00:20:1C(1-15)","00:20:1D(1-15)","00:20:1E(3-1)","00:20:1F(3-9)","00:20:20(3-9)","00:20:21(3-9)","00:20:22(3-9)","00:20:23(3-9)","00:20:24(3-9)","00:20:25(3-9)","00:20:26(3-9)","00:20:27(3-9)","00:20:28(3-9)","00:20:29(3-6)","00:20:2A(3-7)","00:20:2B(3-7)","00:20:2C(3-8)","00:20:2D(3-8)","00:20:2E(3-9)","00:20:2F(3-9)","00:20:30(1-1)","00:20:31(1-1)","00:20:32(3-11)","00:20:33(3-11)","00:20:34X(X28-1)","00:20:35X(X35-1)","00:20:36X(X36-1)","00:20:37X(X56-1)","00:20:38X(X776-1)","00:20:39X(X58-1)","00:20:3AX(X65-1)","00:20:3BX(X208-1)","00:20:3CX(X306-1)","00:20:3DX(X331-1)","00:20:3EX(X332-1)","00:20:42X(X37-1)","00:20:43X(X38-1)","00:20:44X(X39-1)","00:20:45X(X40-1)","00:20:46X(X41-1)","00:20:48X(X194-1)"
"81","2014/04/02 00:08",1,3,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,7,2,10,4,0,0,4,0,0,0,0,1,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,8,8,8,8,8,0,0,0,0,0,0
"82","2014/04/02 00:13",1,3,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,8,2,10,4,0,0,4,0,0,0,0,1,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,7,6,6,7,0,0,0,0,0,0
"83","2014/04/02 00:18",2,4,0,0,0,0,0,0,0,0,0,0,0,5,6,6,5,6,1,9,4,0,0,3,0,0,0,0,1,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,7,6,6,6,0,0,0,0,0,0
"84","2014/04/02 00:23",1,3,0,0,0,0,0,0,0,0,0,0,0,5,6,7,5,7,2,9,4,0,0,4,0,0,0,0,1,12,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,7,8,7,7,7,0,0,0,0,0,0
"85","2014/04/02 00:28",1,3,0,0,0,0,0,0,0,0,0,0,0,5,7,7,5,7,1,9,4,0,0,3,0,0,0,0,1,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,5,5,5,5,0,0,0,0,0,0
"86","2014/04/02 00:33",1,4,0,0,0,0,0,0,0,0,0,0,0,7,8,10,8,9,2,9,4,0,0,4,0,0,0,0,1,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,6,6,6,6,0,0,0,0,0,0
"87","2014/04/02 00:38",1,3,0,0,0,0,0,0,0,0,0,0,0,7,7,9,7,8,1,9,4,0,0,4,0,0,0,0,1,12,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,6,6,6,6,0,0,0,0,0,0
"88","2014/04/02 00:43",1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,2,9,6,0,0,4,0,0,0,0,1,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,6,6,6,6,0,0,0,0,0,0
"89","2014/04/02 00:48",1,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,4,1,9,6,0,0,4,0,0,0,0,1,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,6,6,6,6,0,0,0,0,0,0
"90","2014/04/02 00:53",2,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,4,1,10,6,0,0,4,0,0,0,0,1,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,6,5,5,6,0,0,0,0,0,0
"91","2014/04/02 00:58",2,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,3,2,8,4,0,0,4,0,0,0,0,1,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,7,6,6,7,0,0,0,0,0,0
"92","2014/04/02 01:03",2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,1,11,3,0,0,4,0,0,0,0,1,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,7,7,7,7,0,0,0,0,0,0
"93","2014/04/02 01:08",1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,4,2,11,4,0,0,4,0,0,0,0,1,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,7,7,6,7,0,0,0,0,0,0
"94","2014/04/02 01:13",1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,4,1,11,4,0,0,4,0,0,0,0,1,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,8,8,7,7,8,0,0,0,0,0,0
"95","2014/04/02 01:18",1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,4,1,8,4,0,0,4,0,0,0,0,1,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,7,7,7,7,0,0,0,0,0,0
"96","2014/04/02 01:23",1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,1,10,4,0,0,3,0,0,0,0,1,13,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,7,7,7,7,0,0,0,0,0,0
